log2foldChange	pValues	logP	baseMean	FDR	logFDR	group	label	bar
Nostoc	7.12392762536832	0.381573905705021	0.418421332594266	3.43406593406593e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Oscillatoria	-3.09239348338514	0.488142933739699	0.311452993068265	1.86011904761905e-06	0.716143851350629	0.144999732478693	nosig	NA	1
Planktothrix	7.12392762536832	0.381573905705021	0.418421332594266	2.72331154684096e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Pseudanabaena	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Rippkaea	1.33135480534276	0.305004520647559	0.515693723677018	2.53840197092921e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Synechococcus	0.637419127987371	0.082983682983683	1.08100729421185	0.000849204088863517	0.633880847834336	0.197992369864747	nosig	NA	1
Trichodesmium	1.51528137203345	0.0104118104118104	1.98247374853958	0.000980423416306632	0.463976301476302	0.333504201343638	enriched	NA	1
Calditerrivibrio	7.12392762536832	0.381573905705021	0.418421332594266	2.08333333333333e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Deferribacter	7.12392762536832	0.381573905705021	0.418421332594266	1.34843581445523e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Denitrovibrio	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Flexistipes	-0.517513745116337	0.574872695668895	0.240428318249024	1.22816354030403e-05	0.799406331282473	0.0972324164585096	nosig	NA	1
Geovibrio	-0.603917128122893	0.65494027546235	0.183798301870438	6.18131868131868e-06	0.850587279425603	0.0702811164686645	nosig	NA	1
Deinococcus	0.192070650969857	0.5009042191737	0.300245310182837	3.77570512138749e-05	0.730090160928843	0.136623504295965	nosig	NA	1
Meiothermus	-0.429566679178881	0.194871794871795	0.710251014745708	0.000585887703994248	0.633880847834336	0.197992369864747	nosig	NA	1
Thermus	7.12392762536832	0.381573905705021	0.418421332594266	2.1079258010118e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Truepera	-0.023065135728833	0.749558782745198	0.125194302747908	2.43632853851423e-05	0.921440365685045	0.0355327664589797	nosig	NA	1
Dictyoglomus	-2.58879626219332	0.0287082281575455	1.54199361088722	4.76349988473951e-06	0.551288243894835	0.258621268659928	depleted	NA	1
Elusimicrobium	-1.79235915671439	0.0550394824230302	1.25932565874563	1.07070793559363e-05	0.633806674059171	0.198043191949428	depleted	NA	1
Endomicrobium	7.12392762536832	0.0764479298304189	1.11663427055773	8.50632827267876e-06	0.633806674059171	0.198043191949428	enriched	NA	1
Methanosarcina	7.12392762536832	0.381573905705021	0.418421332594266	1.71939477303989e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Methanothrix	7.12392762536832	0.381573905705021	0.418421332594266	2.3719165085389e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Fibrobacter	-2.2563478601272	0.0322773460947971	1.49110218100596	6.55594405594406e-06	0.551288243894835	0.258621268659928	depleted	NA	1
Absiella	0.936342817860131	0.278632478632479	0.554968261678223	0.000469025801643704	0.633880847834336	0.197992369864747	nosig	NA	1
Acetilactobacillus	1.88930735311076	0.0641787341204118	1.1926088533038	2.31368773722411e-05	0.633806674059171	0.198043191949428	enriched	NA	1
Acetivibrio	1.34342355946243	0.0206682206682207	1.68469691027332	0.00010131273661581	0.551288243894835	0.258621268659928	enriched	NA	1
Acetobacterium	-0.0135786243608325	0.441802641802642	0.354771691549963	0.000400260002600644	0.690801060537903	0.160647004362533	nosig	NA	1
Acetohalobium	-0.442303683040058	0.207391400036651	0.68320925659724	1.60259123210803e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Aerococcus	0.267360149852384	0.869274332765955	0.0608431436840159	1.56021556732019e-05	0.998969947295306	0.000447576759137798	nosig	NA	1
Alicyclobacillus	1.91038873569831	0.836045800136713	0.0777699304535564	0.000144392821932523	0.977214189340125	0.010010235612458	nosig	NA	1
Alkalihalobacillus	7.12392762536832	0.381573905705021	0.418421332594266	3.27225130890052e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Alkaliphilus	-0.589354088838344	0.506864838232507	0.295107835214262	1.70230784417636e-05	0.730090160928843	0.136623504295965	nosig	NA	1
Aminipila	0.950641396055523	0.082983682983683	1.08100729421185	0.00186656167424584	0.633880847834336	0.197992369864747	nosig	NA	1
Ammonifex	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Amylolactobacillus	-0.0792340403009884	0.36909096604728	0.432866584562757	3.84204094228472e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Anaerobutyricum	-0.3391250111728	0.234498834498834	0.629859311464816	0.000357705778514587	0.633880847834336	0.197992369864747	nosig	NA	1
Anaerococcus	1.66040029761222	0.334151659119493	0.476056378189392	1.4011711901022e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Anaerocolumna	-0.846858992704687	0.878477078477078	0.0562695657802869	0.00143529053718118	0.998969947295306	0.000447576759137798	nosig	NA	1
Anaerostipes	1.94134927357799	0.104895104895105	0.979244778409381	0.043739506401883	0.633880847834336	0.197992369864747	nosig	Anaerostipes	1
Anaerotignum	1.06029794676586	0.104895104895105	0.979244778409381	0.0298381634102995	0.633880847834336	0.197992369864747	nosig	Anaerotignum	1
Aneurinibacillus	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Anoxybacillus	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Bacillus	-0.0564528833858866	0.798445998445998	0.0977544513100782	0.00106676445158261	0.947241259387682	0.0235393934609521	nosig	NA	1
Biomaibacter	-7.83632038790515	0.170903520230797	0.767248991690819	0	0.633880847834336	0.197992369864747	nosig	NA	1
Blautia	-0.00963826645358147	0.720901320901321	0.142124178721646	0.00222708900081507	0.893917637917638	0.0487024935594109	nosig	NA	1
Bombilactobacillus	-1.05495684396349	0.406552852098087	0.390882987874303	5.13211382113821e-06	0.654827487216008	0.18387309881464	nosig	NA	1
Brevibacillus	-3.14285098671349	0.0298406889515169	1.52519115424267	2.08333333333333e-06	0.551288243894835	0.258621268659928	depleted	NA	1
Butyrivibrio	-0.638194553845579	0.13038073038073	0.884786590411705	0.000290601425027721	0.633880847834336	0.197992369864747	nosig	NA	1
Caldibacillus	7.12392762536832	0.381573905705021	0.418421332594266	3.60230547550432e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Caldicellulosiruptor	-7.83632038790515	0.0764479298304189	1.11663427055773	0	0.633806674059171	0.198043191949428	depleted	NA	1
Caloramator	0.693074068451884	1	0	4.35540069686411e-06	1	0	nosig	NA	1
Candidatus_Arthromitus	2.51947752731632	0.0310325195001449	1.50818296303684	5.01778759642921e-05	0.551288243894835	0.258621268659928	enriched	NA	1
Candidatus_Desulforudis	7.12392762536832	0.00456930456922445	2.34014989286899	6.86431744161633e-05	0.346844320018132	0.459865413186881	enriched	NA	1
Candidatus_Formimonas	0.722289592587104	0.910682311620175	0.0406330987380426	4.7182199621224e-05	1	0	nosig	NA	1
Candidatus_Syntrophocurvum	7.12392762536832	0.0764479298304189	1.11663427055773	6.9008508319449e-06	0.633806674059171	0.198043191949428	enriched	NA	1
Caproiciproducens	3.67594379887453	0.488142933739699	0.311452993068265	2.48466810966811e-05	0.716143851350629	0.144999732478693	nosig	NA	1
Carboxydothermus	7.12392762536832	0.381573905705021	0.418421332594266	4.32525951557093e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Carnobacterium	0.458626767826527	1	0	2.55623721881391e-06	1	0	nosig	NA	1
Cellulosilyticum	0.500542485673563	0.382284382284382	0.417613444137026	0.0016968310068861	0.633880847834336	0.197992369864747	nosig	NA	1
Christensenella	0.179634719112192	0.720901320901321	0.142124178721646	0.00094122767828829	0.893917637917638	0.0487024935594109	nosig	NA	1
Clostridioides	-0.546456546882517	0.441802641802642	0.354771691549963	0.000527550904219322	0.690801060537903	0.160647004362533	nosig	NA	1
Clostridium	0.0133189825508987	0.798445998445998	0.0977544513100782	0.0103272709698949	0.947241259387682	0.0235393934609521	nosig	NA	1
Cohnella	-7.83632038790515	0.170903520230797	0.767248991690819	0	0.633880847834336	0.197992369864747	nosig	NA	1
Cytobacillus	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Dehalobacter	-0.161600476593117	0.700128127015315	0.154822474608919	5.18672199170124e-06	0.888009538679346	0.0515823691610891	nosig	NA	1
Dehalobacterium	0.0638293883892075	0.645376845376845	0.190186620130527	0.000155492933689301	0.850587279425603	0.0702811164686645	nosig	NA	1
Desulfitobacterium	-1.61639606967199	1	0	9.06420143569615e-06	1	0	nosig	NA	1
Desulfoscipio	-0.956737197464835	0.451913458279073	0.344944724901804	9.39299409553237e-06	0.703524663216111	0.152720673053808	nosig	NA	1
Desulfosporosinus	0.00341639568052534	0.862186694400762	0.064398683631186	2.31739539981015e-05	0.998969947295306	0.000447576759137798	nosig	NA	1
Desulfotomaculum	-0.977941279743067	0.223710314986765	0.650313990697497	2.84951404316495e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Dialister	-0.171294343885072	0.752537727499457	0.123471722399758	0.000216759303437923	0.921923367194352	0.0353051771977807	nosig	NA	1
Dolosigranulum	0.873112381699241	1	0	3.69276218611521e-06	1	0	nosig	NA	1
Enterococcus	2.51702968795872	0.02353587876571	1.62826958167972	0.000165145718491113	0.551288243894835	0.258621268659928	enriched	NA	1
Erysipelothrix	-0.217234769427459	0.956284952863831	0.0194126777902544	2.1535129296801e-05	1	0	nosig	NA	1
Ethanoligenens	0.033093970843651	0.407774760622591	0.389579658551885	1.03984157988189e-05	0.654827487216008	0.18387309881464	nosig	NA	1
Eubacterium	0.301719358213768	1	0	0.00214800862938345	1	0	nosig	NA	1
Evansella	0.192297525640881	0.720901320901321	0.142124178721646	9.44663029919655e-05	0.893917637917638	0.0487024935594109	nosig	NA	1
Exiguobacterium	7.12392762536832	0.00456930456922445	2.34014989286899	9.2676956707753e-05	0.346844320018132	0.459865413186881	enriched	NA	1
Faecalibacterium	-0.399357777949454	0.441802641802642	0.354771691549963	0.00139048664333581	0.690801060537903	0.160647004362533	nosig	NA	1
Faecalibaculum	-0.101023272761986	0.328205128205128	0.483854637378631	0.0164060532064195	0.633880847834336	0.197992369864747	nosig	Faecalibaculum	1
Faecalitalea	0.22978679767873	0.836045800136713	0.0777699304535564	5.41664911812741e-06	0.977214189340125	0.010010235612458	nosig	NA	1
Fastidiosipila	1.29412971333624	0.328205128205128	0.483854637378631	0.00113838648059875	0.633880847834336	0.197992369864747	nosig	NA	1
Filifactor	-0.465834477962215	1	0	1.39093185313735e-05	1	0	nosig	NA	1
Finegoldia	3.24636388653951	0.110465130411439	0.956774790393203	2.06298027253784e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Flavonifractor	0.75395899076523	0.720901320901321	0.142124178721646	0.0147003843194941	0.893917637917638	0.0487024935594109	nosig	Flavonifractor	1
Flintibacter	0.11204825480381	0.878477078477078	0.0562695657802869	0.00291195903276668	0.998969947295306	0.000447576759137798	nosig	NA	1
Fructilactobacillus	-0.950361603758386	0.524449721806084	0.280296140623549	1.31558853640955e-05	0.750868778409112	0.124435953531401	nosig	NA	1
Furfurilactobacillus	-7.83632038790515	0.170903520230797	0.767248991690819	0	0.633880847834336	0.197992369864747	nosig	NA	1
Gemella	2.05632936312512	0.955270926520046	0.0198734397189725	6.01597200372687e-05	1	0	nosig	NA	1
Geobacillus	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Gottschalkia	0.409479366867036	0.525551652813795	0.279384593756384	4.7121597840944e-05	0.750938533980432	0.124395609527909	nosig	NA	1
Gudongella	0.383344644197324	0.95799832386793	0.0186352507706682	5.5286060492746e-05	1	0	nosig	NA	1
Halobacteroides	1.43235338763022	0.334151659119493	0.476056378189392	7.41446723624056e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Halocella	0.793243542482886	0.36542155791502	0.43720583517899	2.41815548465275e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Halothermothrix	0.0664954117869066	1	0	3.93081761006289e-06	1	0	nosig	NA	1
Heliomicrobium	-0.0722283275551791	1	0	2.65392781316348e-06	1	0	nosig	NA	1
Heliorestis	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Herbinix	-0.305299484637723	0.54652373171261	0.262390974925516	3.11819935872378e-05	0.777787266888405	0.109139170940896	nosig	NA	1
Hungatella	-0.169212947458373	0.65494027546235	0.183798301870438	1.2707576661065e-05	0.850587279425603	0.0702811164686645	nosig	NA	1
Jeotgalibaca	1.97264504109223	1	0	1.61917098445596e-05	1	0	nosig	NA	1
Jeotgalicoccus	1.48615466548306	0.589744362208388	0.229336202156636	1.31398356181772e-05	0.799406331282473	0.0972324164585096	nosig	NA	1
Kyrpidia	2.5985466886777	0.0322773460947971	1.49110218100596	2.58835976943201e-05	0.551288243894835	0.258621268659928	enriched	NA	1
Laceyella	0.0106946007962363	1	0	1.86011904761905e-06	1	0	nosig	NA	1
Lachnoanaerobaculum	0.743926547328719	0.234498834498834	0.629859311464816	0.000327716943180945	0.633880847834336	0.197992369864747	nosig	NA	1
Lachnoclostridium	0.315557699747744	0.959129759129759	0.0181226338492949	0.0386797628710579	1	0	nosig	Lachnoclostridium	1
Lachnospira	0.209918901111712	0.645376845376845	0.190186620130527	0.00219537649926248	0.850587279425603	0.0702811164686645	nosig	NA	1
Lacticaseibacillus	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Lactiplantibacillus	-1.09336706362494	0.596799059583404	0.224171869882003	5.52902669605112e-05	0.805904790687438	0.0937162625639497	nosig	NA	1
Lactobacillus	0.551851402033215	0.878477078477078	0.0562695657802869	0.0520231497493324	0.998969947295306	0.000447576759137798	nosig	Lactobacillus	1
Lactococcus	1.37026882071574	1	0	6.31759589927272e-05	1	0	nosig	NA	1
Latilactobacillus	0.606247317676688	0.70586543962352	0.151278081382733	4.50195131315689e-05	0.892344075268741	0.0494676555142094	nosig	NA	1
Leuconostoc	7.12392762536832	0.0764479298304189	1.11663427055773	1.10507343767291e-05	0.633806674059171	0.198043191949428	enriched	NA	1
Ligilactobacillus	1.02486262092758	0.400467549571982	0.397432669624182	0.00043002255368113	0.654827487216008	0.18387309881464	nosig	NA	1
Limosilactobacillus	-0.205089471701062	0.959129759129759	0.0181226338492947	0.000281168390331312	1	0	nosig	NA	1
Lysinibacillus	-0.634171800652993	0.602524352361297	0.220025395421307	7.82968193908863e-06	0.809039290458766	0.0920303866509109	nosig	NA	1
Macrococcus	7.12392762536832	0.170903520230797	0.767248991690819	1.00163564446751e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Mageeibacillus	0.0673080098721978	0.792297662496212	0.101111625363952	3.76059944329972e-05	0.947241259387682	0.0235393934609521	nosig	NA	1
Mahella	-1.52724700286487	1	0	2.83446712018141e-06	1	0	nosig	NA	1
Mediterraneibacter	-0.741316901838169	0.194871794871795	0.710251014745708	6.5222618997777e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Megamonas	-1.48750546658686	0.461920478323797	0.335432783746352	0.000103920711934969	0.715976741401885	0.14510108557606	nosig	NA	1
Megasphaera	-0.0889117173098912	0.789853469869126	0.102453469633299	3.35510123602848e-05	0.947241259387682	0.0235393934609521	nosig	NA	1
Methylomusa	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Mogibacterium	0.856457036560696	0.278632478632479	0.554968261678223	0.00084962293144043	0.633880847834336	0.197992369864747	nosig	NA	1
Murdochiella	0.429447016572637	0.562371966971069	0.249976336091378	7.19996634166997e-05	0.797159468092192	0.0984547912954398	nosig	NA	1
Natranaerobius	1.84894478161758	0.334151659119493	0.476056378189392	9.34223557602775e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Novibacillus	-0.805159875602943	0.194871794871795	0.710251014745708	9.04843202200074e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Oenococcus	-0.0624143853679101	1	0	3.82215743440233e-06	1	0	nosig	NA	1
Oscillibacter	-0.276391056814796	0.441802641802642	0.354771691549963	0.00362674331541005	0.690801060537903	0.160647004362533	nosig	NA	1
Paenibacillus	-0.334015710980822	0.645376845376845	0.190186620130527	0.00105438374214763	0.850587279425603	0.0702811164686645	nosig	NA	1
Paeniclostridium	7.12392762536832	0.381573905705021	0.418421332594266	3.00480769230769e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Paraclostridium	0.269183564864252	0.792297662496212	0.101111625363952	3.68377428306955e-05	0.947241259387682	0.0235393934609521	nosig	NA	1
Parvimonas	0.915102140029437	0.249675199488228	0.602624594454128	1.81209095828557e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Paucilactobacillus	7.12392762536832	0.381573905705021	0.418421332594266	2.74725274725275e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Pediococcus	1.4483142116013	0.251613912866729	0.599265348464478	1.56592003326153e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Pelosinus	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Peptoclostridium	0.299837185280095	0.749558782745198	0.125194302747908	1.35855981478071e-05	0.921440365685045	0.0355327664589797	nosig	NA	1
Peptoniphilus	-0.0577905678083918	0.312686223816409	0.504891252279004	2.35653336444983e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Petrocella	0.198975985240601	0.645376845376845	0.190186620130527	0.00076355678967526	0.850587279425603	0.0702811164686645	nosig	NA	1
Phascolarctobacterium	0.489160607951932	0.225776808332704	0.646320670605962	0.00014438605780537	0.633880847834336	0.197992369864747	nosig	NA	1
Planococcus	-0.250298417906332	1	0	2.05254515599343e-06	1	0	nosig	NA	1
Pseudobutyrivibrio	-0.491702470717479	0.382284382284382	0.417613444137026	0.00013953121029513	0.633880847834336	0.197992369864747	nosig	NA	1
Pseudoclostridium	1.28675122741495	0.234498834498834	0.629859311464816	0.000680952714093031	0.633880847834336	0.197992369864747	nosig	NA	1
Psychrobacillus	0.0928825601204685	1	0	5.05084346547761e-06	1	0	nosig	NA	1
Radiobacillus	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Roseburia	1.28766178188666	0.00466200466200466	2.33142729652074	0.00325820754027982	0.346844320018132	0.459865413186881	enriched	NA	1
Ruminococcus	-0.358503964452036	0.959129759129759	0.0181226338492947	0.00365121419220364	1	0	nosig	NA	1
Ruthenibacterium	0.337943624386546	0.104895104895105	0.979244778409381	0.00300913814348027	0.633880847834336	0.197992369864747	nosig	NA	1
Salicibibacter	0.228739966816563	0.77233744129278	0.112192910969339	2.17345257654151e-05	0.93812026514779	0.0277414823650881	nosig	NA	1
Schleiferilactobacillus	-0.080408700558052	0.789853469869126	0.102453469633299	4.35431813366756e-05	0.947241259387682	0.0235393934609521	nosig	NA	1
Selenomonas	-0.39809370440586	0.65494027546235	0.183798301870438	1.02516174371681e-05	0.850587279425603	0.0702811164686645	nosig	NA	1
Sporomusa	0.163736885920456	1	0	1.92604006163328e-06	1	0	nosig	NA	1
Sporosarcina	0.0518216498721382	0.720901320901321	0.142124178721646	0.0114839886326369	0.893917637917638	0.0487024935594109	nosig	NA	1
Staphylococcus	0.76041780224691	0.382284382284382	0.417613444137026	0.0591617732915134	0.633880847834336	0.197992369864747	nosig	Staphylococcus	1
Staphylospora	7.12392762536832	0.381573905705021	0.418421332594266	2.6824034334764e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Streptococcus	-0.651489514848143	0.328205128205128	0.483854637378631	0.00129129194870148	0.633880847834336	0.197992369864747	nosig	NA	1
Suicoccus	7.12392762536832	0.381573905705021	0.418421332594266	7.92811839323467e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Symbiobacterium	-0.235206780152897	0.674198197150507	0.171212413144969	5.31162214377317e-05	0.872419808653923	0.0592744821448884	nosig	NA	1
Syntrophobotulus	-1.32604902844476	0.506864838232507	0.295107835214262	6.39402918686264e-06	0.730090160928843	0.136623504295965	nosig	NA	1
Syntrophomonas	0.907445726845707	0.701191262659848	0.154163504161608	4.89318933171159e-05	0.888009538679346	0.0515823691610891	nosig	NA	1
Syntrophothermus	-0.71047458074431	0.364881314041918	0.437848376745724	2.03800218457822e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Tepidanaerobacter	7.12392762536832	0.170903520230797	0.767248991690819	5.42212358266678e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Terribacillus	7.12392762536832	0.381573905705021	0.418421332594266	2.44140625e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Thermaerobacter	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Thermoanaerobacterium	7.12392762536832	0.170903520230797	0.767248991690819	4.13584135599061e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Thermoclostridium	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Thermosediminibacter	1.82987576470184	0.488142933739699	0.311452993068265	5.73397511770431e-06	0.716143851350629	0.144999732478693	nosig	NA	1
Tissierella	7.12392762536832	0.170903520230797	0.767248991690819	9.916835124304e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Tumebacillus	-0.770380002397809	0.244496857384414	0.611726718664611	3.57872212812886e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Turicibacter	-0.740406667010885	0.441802641802642	0.354771691549963	0.000860252066651513	0.690801060537903	0.160647004362533	nosig	NA	1
Ureibacillus	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Veillonella	-2.09074375324851	0.694598076982301	0.158266423382197	1.58076925352038e-05	0.888009538679346	0.0515823691610891	nosig	NA	1
Virgibacillus	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Weissella	0.826460149773183	0.874734596102066	0.0581236966150194	5.50616489188405e-05	0.998969947295306	0.000447576759137798	nosig	NA	1
Weizmannia	7.12392762536832	0.381573905705021	0.418421332594266	3.53107344632768e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Fusobacterium	-2.70392053091149	0.701191262659848	0.154163504161608	4.95365474032718e-05	0.888009538679346	0.0515823691610891	nosig	NA	1
Leptotrichia	-2.78663478078824	1	0	2.21631205673759e-06	1	0	nosig	NA	1
Pseudoleptotrichia	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Gemmatimonas	0.428617472683568	0.344207338785014	0.463179874392368	4.35047474937457e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Gemmatirosa	0.767080174102341	0.465905827038008	0.331701857839765	1.9627359854028e-05	0.716143851350629	0.144999732478693	nosig	NA	1
Ignavibacterium	-0.77454802096852	0.65494027546235	0.183798301870438	5.89456378339728e-06	0.850587279425603	0.0702811164686645	nosig	NA	1
Melioribacter	2.16539222025084	0.224313126511154	0.649145311327614	2.33218552680915e-05	0.633880847834336	0.197992369864747	nosig	NA	1
Kiritimatiella	0.526011669673573	0.789853469869126	0.102453469633299	3.5581298451878e-05	0.947241259387682	0.0235393934609521	nosig	NA	1
Leptospirillum	-0.467843858453497	1	0	2.64270613107822e-06	1	0	nosig	NA	1
Nitrospira	-0.236390374232912	0.711154169729434	0.148036239207342	2.75690759020179e-05	0.893917637917638	0.0487024935594109	nosig	NA	1
Aeoliella	7.12392762536832	0.381573905705021	0.418421332594266	2.05254515599343e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Isosphaera	7.12392762536832	0.381573905705021	0.418421332594266	3.43406593406593e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Limihaloglobus	-7.83632038790515	0.170903520230797	0.767248991690819	0	0.633880847834336	0.197992369864747	nosig	NA	1
Maioricimonas	7.12392762536832	0.381573905705021	0.418421332594266	2.03252032520325e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Planctopirus	7.12392762536832	0.381573905705021	0.418421332594266	2.56673511293635e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Polystyrenella	7.12392762536832	0.381573905705021	0.418421332594266	4.49640287769784e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Rubinisphaera	-0.719035119070818	1	0	1.8037518037518e-06	1	0	nosig	NA	1
Singulisphaera	7.12392762536832	0.381573905705021	0.418421332594266	3.14070351758794e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Achromobacter	0.184377788476968	0.65494027546235	0.183798301870438	1.36869080492803e-05	0.850587279425603	0.0702811164686645	nosig	NA	1
Acidibrevibacterium	-7.83632038790515	0.0764479298304189	1.11663427055773	0	0.633806674059171	0.198043191949428	depleted	NA	1
Acidihalobacter	-0.318426066554534	0.878477078477078	0.0562695657802869	6.32620261401224e-05	0.998969947295306	0.000447576759137798	nosig	NA	1
Acidiphilium	-1.09127397572135	1	0	1.25628140703518e-06	1	0	nosig	NA	1
Acidithiobacillus	-1.19956432288853	0.312686223816409	0.504891252279004	8.37843162431896e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Acidovorax	0.159716656975703	0.77233744129278	0.112192910969339	1.48057906932866e-05	0.93812026514779	0.0277414823650881	nosig	NA	1
Acinetobacter	1.49373811355188	0.382284382284382	0.417613444137026	0.000244298880303583	0.633880847834336	0.197992369864747	nosig	NA	1
Advenella	7.12392762536832	0.381573905705021	0.418421332594266	2.91375291375291e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Aeromonas	-1.64135497158946	0.488142933739699	0.311452993068265	2.17770034843206e-06	0.716143851350629	0.144999732478693	nosig	NA	1
Afipia	-7.83632038790515	0.0324742023051656	1.48846150811389	0	0.551288243894835	0.258621268659928	depleted	NA	1
Ahniella	7.12392762536832	0.381573905705021	0.418421332594266	5.58035714285714e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Alcaligenes	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Alcanivorax	-7.83632038790515	0.170903520230797	0.767248991690819	0	0.633880847834336	0.197992369864747	nosig	NA	1
Alkalilimnicola	7.12392762536832	0.381573905705021	0.418421332594266	3.2133676092545e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Altererythrobacter	7.12392762536832	0.381573905705021	0.418421332594266	3.04878048780488e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Anaeromyxobacter	-2.45366538219353	0.00090685675099235	3.04246130959579	1.23728457115686e-05	0.215529621152515	0.66649303446359	depleted	NA	1
Anaplasma	-0.924738596941443	1	0	4.09836065573771e-06	1	0	nosig	NA	1
Aquabacterium	-0.4879003726384	1	0	2.67665952890792e-06	1	0	nosig	NA	1
Aquella	7.12392762536832	0.381573905705021	0.418421332594266	3.88802488335925e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Aquicella	0.192318759950251	0.90394632428869	0.0438573568668024	7.11345993781691e-06	1	0	nosig	NA	1
Aquirhabdus	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
Arenimonas	7.12392762536832	0.381573905705021	0.418421332594266	3.14861460957179e-06	0.633880847834336	0.197992369864747	nosig	NA	1
Arsenophonus	-0.5780587886917	0.700128127015315	0.154822474608919	2.91375291375291e-06	0.888009538679346	0.0515823691610891	nosig	NA	1
Aurantiacibacter	-7.83632038790515	0.381573905705021	0.418421332594266	0	0.633880847834336	0.197992369864747	nosig	NA	1
