log2foldChange	pValues	logP	baseMean	FDR	logFDR	group	label	bar
Rippkaea	0.968178646177614	0.565563097938799	0.247518935286804	1.97348340459124e-05	0.788122721708102	0.103406151532207	nosig	NA	1
Synechococcus	-0.701900347300477	0.13038073038073	0.884786590411705	0.000335611428052168	0.626569245403326	0.203030925891308	nosig	NA	1
Trichodesmium	1.21670449965294	0.00186480186480186	2.72936730519278	0.000797137207189214	0.136317016317016	0.86544992823492	enriched	NA	1
Trichormus	7.9972270142923	0.381573905705021	0.418421332594266	1.34843581445523e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Calditerrivibrio	7.9972270142923	0.0764479298304189	1.11663427055773	1.04823085406975e-05	0.614103700066332	0.211758285920959	enriched	NA	1
Deferribacter	7.9972270142923	0.0324742023051656	1.48846150811389	2.02216213798837e-05	0.474772837701521	0.323514135492052	enriched	NA	1
Denitrovibrio	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Flexistipes	-3.06012043547732	0.0535024501087161	1.27162632929969	2.1079258010118e-06	0.601696785068792	0.220622308984683	depleted	NA	1
Geovibrio	1.5801376167697	0.749558782745198	0.125194302747908	2.80897015469211e-05	0.914737011997896	0.0387037481793589	nosig	NA	1
Deinococcus	-1.71519803223444	0.717327300041757	0.144282640471024	1.00659086684507e-05	0.891673207409248	0.0497942826450409	nosig	NA	1
Meiothermus	0.298774530569228	0.959129759129759	0.0181226338492949	0.000970659556732433	1	0	nosig	NA	1
Truepera	-0.744112480298964	0.65494027546235	0.183798301870438	1.47801544860368e-05	0.84586809428088	0.0726973561008491	nosig	NA	1
Dictyoglomus	-1.07265283990608	0.207391400036651	0.68320925659724	1.36248210490858e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Elusimicrobium	-2.31698537846932	0.0379594723413106	1.42067983314806	7.4429104233462e-06	0.528401471763511	0.277035981409741	depleted	NA	1
Endomicrobium	7.9972270142923	0.381573905705021	0.418421332594266	1.02669404517454e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Fibrobacter	-1.4396683815581	0.177687439100587	0.750343271812664	1.15472949442415e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Absiella	0.323409872848715	0.382284382284382	0.417613444137026	0.000306680055110731	0.626569245403326	0.203030925891308	nosig	NA	1
Acetilactobacillus	0.747603447241486	0.482500424617946	0.316502300125059	1.04861875972865e-05	0.718308028725567	0.143689279311203	nosig	NA	1
Acetivibrio	1.29462152810772	0.00699300699300699	2.15533603746506	9.79429478703451e-05	0.235804958467418	0.627447066872834	enriched	NA	1
Acetoanaerobium	7.9972270142923	0.0764479298304189	1.11663427055773	7.11892755186366e-06	0.614103700066332	0.211758285920959	enriched	NA	1
Acetobacterium	0.224402702759116	0.382284382284382	0.417613444137026	0.000472043162965797	0.626569245403326	0.203030925891308	nosig	NA	1
Acetohalobium	-0.50874738074253	0.48837084853161	0.311250267535732	1.5304572968496e-05	0.718308028725567	0.143689279311203	nosig	NA	1
Acidaminococcus	7.9972270142923	0.170903520230797	0.767248991690819	1.05233025139713e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Aerococcus	0.62659103790768	0.866262104529189	0.0623506838162071	2.00135384313639e-05	1	0	nosig	NA	1
Alicyclobacillus	2.75463500779362	0.305004520647559	0.515693723677018	0.000259232265756391	0.626569245403326	0.203030925891308	nosig	NA	1
Alkalihalobacillus	7.9972270142923	0.170903520230797	0.767248991690819	4.64590615184405e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Alkaliphilus	-1.24724630964952	0.400160495495669	0.397765787851423	1.07892885478099e-05	0.650038493794076	0.187060924668907	nosig	NA	1
Aminipila	0.77583504321075	0.0206682206682207	1.68469691027332	0.00165356163948416	0.431670551670552	0.364847577665735	nosig	NA	1
Ammonifex	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Amylolactobacillus	0.376006153388932	0.396968869179486	0.401243549845647	5.26748056733371e-05	0.647732686094205	0.188604186885931	nosig	NA	1
Anaerobutyricum	0.232853742462099	0.382284382284382	0.417613444137026	0.00053175149268601	0.626569245403326	0.203030925891308	nosig	NA	1
Anaerococcus	2.55537218432846	0.488142933739699	0.311452993068265	2.60558102148552e-05	0.718308028725567	0.143689279311203	nosig	NA	1
Anaerocolumna	0.886621155453525	0.0206682206682207	1.68469691027332	0.00477275721741917	0.431670551670552	0.364847577665735	nosig	NA	1
Anaerostipes	4.16087468074481	0.000155400155400155	3.80854855124041	0.203712463824661	0.0378658378658379	1.42175242900221	enriched	Anaerostipes	1
Anaerotignum	2.0784818142262	0.00466200466200466	2.33142729652074	0.0604332531660473	0.212995337995338	0.671629902218807	enriched	Anaerotignum	1
Aneurinibacillus	0.662280784565952	1	0	3.75375375375375e-06	1	0	nosig	NA	1
Anoxybacillus	2.33641346892879	0.214338459316668	0.668899895358474	9.36657150483956e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Bacillus	0.23208727566415	0.505361305361305	0.296398014318375	0.00130295008286416	0.732974432974433	0.13491117380604	nosig	NA	1
Biomaibacter	-8.79694971572153	0.170903520230797	0.767248991690819	0	0.626569245403326	0.203030925891308	nosig	NA	1
Blautia	0.391763453855321	0.878477078477078	0.0562695657802869	0.00294151814117347	1	0	nosig	NA	1
Bombilactobacillus	0.42154918668672	0.90394632428869	0.0438573568668024	1.4281337535014e-05	1	0	nosig	NA	1
Brevibacillus	0.608093936224385	0.956284952863831	0.0194126777902544	2.80482452716145e-05	1	0	nosig	NA	1
Brochothrix	7.9972270142923	0.170903520230797	0.767248991690819	2.82967728532755e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Butyrivibrio	-0.502774585725417	0.194871794871795	0.710251014745708	0.000319200242076753	0.626569245403326	0.203030925891308	nosig	NA	1
Caldanaerobacter	7.9972270142923	0.0764479298304189	1.11663427055773	1.12927810507691e-05	0.614103700066332	0.211758285920959	enriched	NA	1
Caldicellulosiruptor	-0.707535549243949	0.407774760622591	0.389579658551885	4.49640287769784e-06	0.65512824179146	0.183673678251137	nosig	NA	1
Caloramator	-0.1135625588232	1	0	2.49003984063745e-06	1	0	nosig	NA	1
Candidatus_Arthromitus	2.99899206289201	0.0310325195001449	1.50818296303684	6.99617287281762e-05	0.474772837701521	0.323514135492052	enriched	NA	1
Candidatus_Desulforudis	7.9972270142923	0.0127769927806436	1.89357135059499	5.00200003546145e-05	0.323688371327844	0.48987290257106	enriched	NA	1
Candidatus_Formimonas	0.525107859030239	0.91412834520142	0.0389928242884845	4.11548068063275e-05	1	0	nosig	NA	1
Candidatus_Syntrophocurvum	7.9972270142923	0.381573905705021	0.418421332594266	3.05623471882641e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Caproiciproducens	3.47703403599278	0.488142933739699	0.311452993068265	2.16466443015912e-05	0.718308028725567	0.143689279311203	nosig	NA	1
Carboxydocella	7.9972270142923	0.381573905705021	0.418421332594266	1.61290322580645e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Carnobacterium	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Cellulosilyticum	0.372632559225396	0.573737373737374	0.241286858886531	0.00155286559179383	0.788122721708102	0.103406151532207	nosig	NA	1
Christensenella	0.907842491226307	0.00186480186480186	2.72936730519278	0.00155921883490101	0.136317016317016	0.86544992823492	nosig	NA	1
Clostridioides	-0.795772603118803	0.160528360528361	0.794448229720785	0.000443826020595691	0.626569245403326	0.203030925891308	nosig	NA	1
Clostridium	0.656838382653849	0.0649572649572649	1.18737226946537	0.0161325943803888	0.614103700066332	0.211758285920959	nosig	NA	1
Cohnella	0.0405124099650243	1	0	6.06018642853946e-06	1	0	nosig	NA	1
Cytobacillus	0.44096596426937	1	0	3.23834196891192e-06	1	0	nosig	NA	1
Dehalobacter	-2.20436104789153	0.488142933739699	0.311452993068265	1.25881168177241e-06	0.718308028725567	0.143689279311203	nosig	NA	1
Dehalobacterium	-0.148293838118168	0.959129759129759	0.0181226338492947	0.000134231734959439	1	0	nosig	NA	1
Desulfitobacterium	-2.40922780619976	0.565563097938799	0.247518935286804	5.23194794290512e-06	0.788122721708102	0.103406151532207	nosig	NA	1
Desulfoscipio	0.301528244539419	0.955270926520046	0.0198734397189725	2.24687902417731e-05	1	0	nosig	NA	1
Desulfosporosinus	-2.30939273156323	0.334151659119493	0.476056378189392	4.66417910447761e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Desulfotomaculum	-2.344434053384	0.0496329132677272	1.30423023258092	1.10513539322247e-05	0.58814196556132	0.230517831375927	depleted	NA	1
Dialister	0.027986795125147	1	0	0.000248867019810329	1	0	nosig	NA	1
Dolosigranulum	2.42569429892571	0.488142933739699	0.311452993068265	1.08324094604582e-05	0.718308028725567	0.143689279311203	nosig	NA	1
Enterococcus	3.17939420100915	0.00525002907542027	2.27983829140174	0.000261371906254497	0.225751250243071	0.646369835822149	enriched	NA	1
Erysipelothrix	-0.446241322070752	0.789853469869126	0.102453469633299	1.83742508871994e-05	0.952777040386685	0.0210087168417246	nosig	NA	1
Ethanoligenens	-1.49627734723902	1	0	3.60230547550432e-06	1	0	nosig	NA	1
Eubacterium	0.523227710930534	0.441802641802642	0.354771691549963	0.00250447488095008	0.687144108846236	0.16295217252782	nosig	NA	1
Evansella	-0.267857540910405	0.423998989616425	0.372635178323622	6.86683230428081e-05	0.676732011811368	0.16958327936963	nosig	NA	1
Exiguobacterium	7.9972270142923	0.0324742023051656	1.48846150811389	7.60312177931652e-05	0.474772837701521	0.323514135492052	enriched	NA	1
Faecalibacterium	-0.0504141842671522	0.645376845376845	0.190186620130527	0.00177096227513491	0.837958213091428	0.0767776380240131	nosig	NA	1
Faecalibaculum	-0.231529526605334	0.878477078477078	0.0562695657802869	0.0149871073690938	1	0	nosig	Faecalibaculum	1
Faecalitalea	-8.79694971572153	0.170903520230797	0.767248991690819	0	0.626569245403326	0.203030925891308	nosig	NA	1
Fastidiosipila	0.921821510997061	0.104895104895105	0.979244778409381	0.000879455345387542	0.626569245403326	0.203030925891308	nosig	NA	1
Filifactor	0.345846183127738	0.369492921209817	0.432393877455795	2.44144012953078e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Finegoldia	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Flavonifractor	1.08503079571556	0.0104118104118104	1.98247374853958	0.0184923128810818	0.292732054270516	0.533529719552536	enriched	Flavonifractor	1
Flintibacter	0.296516100188023	0.645376845376845	0.190186620130527	0.00330914361308767	0.837958213091428	0.0767776380240131	nosig	NA	1
Fructilactobacillus	-3.44637485174155	0.0847449524226576	1.07188615979473	2.33208955223881e-06	0.619485602209627	0.207968782836866	depleted	NA	1
Furfurilactobacillus	-8.79694971572153	0.170903520230797	0.767248991690819	0	0.626569245403326	0.203030925891308	nosig	NA	1
Gemella	2.41479290949904	0.305641025421362	0.514788351934408	7.71283581165825e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Geobacillus	0.159780444036769	1	0	3.75375375375375e-06	1	0	nosig	NA	1
Gottschalkia	0.101785356566724	1	0	3.8071052371988e-05	1	0	nosig	NA	1
Gudongella	0.0143568240636136	0.70907308568472	0.14930899884552	4.28094100289265e-05	0.887555523348511	0.0518044690000587	nosig	NA	1
Halobacillus	7.9972270142923	0.381573905705021	0.418421332594266	2.77161862527716e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Halobacteroides	0.915278512410809	0.589744362208388	0.229336202156636	5.18113493477504e-06	0.788122721708102	0.103406151532207	nosig	NA	1
Halocella	1.35087574998073	0.945001830339073	0.0245673503210126	3.55916599211891e-05	1	0	nosig	NA	1
Halothermothrix	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Hathewaya	7.9972270142923	0.381573905705021	0.418421332594266	2.56673511293635e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Heliomicrobium	0.52400573377004	0.700128127015315	0.154822474608919	4.01211564653012e-06	0.880705864268641	0.0551691118536365	nosig	NA	1
Heliorestis	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Herbinix	2.00286953861277	0.249675199488228	0.602624594454128	0.000154430112901562	0.626569245403326	0.203030925891308	nosig	NA	1
Hungatella	2.0356144564503	0.312686223816409	0.504891252279004	5.85843913391607e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Intestinibaculum	7.9972270142923	0.381573905705021	0.418421332594266	2.51256281407035e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Jeotgalibaca	1.11198362713724	1	0	8.91677505914645e-06	1	0	nosig	NA	1
Jeotgalicoccus	1.67276627477693	0.589744362208388	0.229336202156636	1.49542839972527e-05	0.788122721708102	0.103406151532207	nosig	NA	1
Kurthia	7.9972270142923	0.381573905705021	0.418421332594266	1.71939477303989e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Kyrpidia	2.43247842569897	0.0535024501087161	1.27162632929969	2.30692307202581e-05	0.601696785068792	0.220622308984683	enriched	NA	1
Laceyella	2.61060299674465	0.214338459316668	0.668899895358474	1.12769369717694e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Lachnoanaerobaculum	0.050147373206448	0.720901320901321	0.142124178721646	0.000202605184075316	0.891673207409248	0.0497942826450409	nosig	NA	1
Lachnoclostridium	0.53280261222966	0.13038073038073	0.884786590411705	0.0449656668020165	0.626569245403326	0.203030925891308	nosig	Lachnoclostridium	1
Lachnospira	0.451906827303975	0.234498834498834	0.629859311464816	0.00259629857691423	0.626569245403326	0.203030925891308	nosig	NA	1
Lacticaseibacillus	1.9749183284703	1	0	8.28638248113107e-06	1	0	nosig	NA	1
Lactiplantibacillus	-1.96378008683127	0.370618339817195	0.431073093694036	3.02432359873204e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Lactobacillus	-0.140381629942129	0.798445998445998	0.0977544513100782	0.032196876109072	0.955260269826554	0.019878284594772	nosig	Lactobacillus	1
Lactococcus	0.235189854452558	0.956284952863831	0.0194126777902544	2.87646455485161e-05	1	0	nosig	NA	1
Latilactobacillus	-1.3411171386	0.170561087723945	0.768120043006473	1.1673085865348e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Lentilactobacillus	7.9972270142923	0.381573905705021	0.418421332594266	2.55623721881391e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Leuconostoc	7.9972270142923	0.0324742023051656	1.48846150811389	1.04983551391166e-05	0.474772837701521	0.323514135492052	enriched	NA	1
Levilactobacillus	7.9972270142923	0.381573905705021	0.418421332594266	4.9800796812749e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Ligilactobacillus	1.38963623890539	0.328205128205128	0.483854637378631	0.000553731251016873	0.626569245403326	0.203030925891308	nosig	NA	1
Limnochorda	7.9972270142923	0.0764479298304189	1.11663427055773	1.27343643709657e-05	0.614103700066332	0.211758285920959	enriched	NA	1
Limosilactobacillus	-0.16291748255602	0.798445998445998	0.0977544513100782	0.000289508639405968	0.955260269826554	0.019878284594772	nosig	NA	1
Lysinibacillus	1.56406024959211	0.410939240176157	0.386222386413241	3.5931711569552e-05	0.657322942163613	0.182221209525231	nosig	NA	1
Macrococcus	7.9972270142923	0.170903520230797	0.767248991690819	5.53408122142137e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Mageeibacillus	-1.35058416517593	0.0404794561132102	1.3927653313614	1.40743712359388e-05	0.528401471763511	0.277035981409741	depleted	NA	1
Mahella	-1.56279111972254	1	0	2.76548672566372e-06	1	0	nosig	NA	1
Mediterraneibacter	-1.30266548489824	0.0649572649572649	1.18737226946537	4.41993082387949e-05	0.614103700066332	0.211758285920959	depleted	NA	1
Megamonas	-1.44541336699622	0.441802641802642	0.354771691549963	0.000106997368777212	0.687144108846236	0.16295217252782	nosig	NA	1
Megasphaera	1.11769918509565	0.316997508681253	0.498944150937567	7.74340017068856e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Methylomusa	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Mogibacterium	0.809275609220456	0.382284382284382	0.417613444137026	0.00082228657661933	0.626569245403326	0.203030925891308	nosig	NA	1
Murdochiella	0.89304504081836	0.399075196548237	0.398945263789463	9.92858543925185e-05	0.649719306629758	0.187274227834925	nosig	NA	1
Natranaerobius	1.55236836119359	0.589744362208388	0.229336202156636	7.60628187971529e-06	0.788122721708102	0.103406151532207	nosig	NA	1
Novibacillus	-1.61347138808595	0.039979602946257	1.39816152335212	5.16710535758262e-05	0.528401471763511	0.277035981409741	depleted	NA	1
Oenococcus	1.11598510763192	0.700128127015315	0.154822474608919	8.65051903114187e-06	0.880705864268641	0.0551691118536365	nosig	NA	1
Oscillibacter	0.0663325332063274	0.645376845376845	0.190186620130527	0.00459924876147236	0.837958213091428	0.0767776380240131	nosig	NA	1
Paenibacillus	0.266251014851544	0.798445998445998	0.0977544513100782	0.00159844239856026	0.955260269826554	0.019878284594772	nosig	NA	1
Paraclostridium	-0.901138622026939	0.122175782393927	0.913014871139349	1.63678233343417e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Parvimonas	1.79395897591111	0.170561087723945	0.768120043006473	3.33228595682262e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Paucilactobacillus	7.9972270142923	0.381573905705021	0.418421332594266	3.2133676092545e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Pediococcus	0.166183911178818	1	0	6.43887362637363e-06	1	0	nosig	NA	1
Pelosinus	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Peptoclostridium	1.34586849549541	0.451913458279073	0.344944724901804	2.80521120597291e-05	0.694009953785719	0.158634300664437	nosig	NA	1
Peptoniphilus	-1.5512720424907	0.217218757301717	0.663102675211641	8.36933344690701e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Peribacillus	7.9972270142923	0.381573905705021	0.418421332594266	3.14861460957179e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Petrocella	0.163436054440528	0.645376845376845	0.190186620130527	0.000744976817000593	0.837958213091428	0.0767776380240131	nosig	NA	1
Phascolarctobacterium	0.771564609080418	0.316997508681253	0.498944150937567	0.00017560518469514	0.626569245403326	0.203030925891308	nosig	NA	1
Planococcus	-0.250298417906332	1	0	2.05254515599343e-06	1	0	nosig	NA	1
Pseudobutyrivibrio	0.126871752689496	0.505361305361305	0.296398014318375	0.000214230231506559	0.732974432974433	0.13491117380604	nosig	NA	1
Pseudoclostridium	0.832306689374159	0.160528360528361	0.794448229720785	0.000496953230222336	0.626569245403326	0.203030925891308	nosig	NA	1
Psychrobacillus	-8.79694971572153	0.170903520230797	0.767248991690819	0	0.626569245403326	0.203030925891308	nosig	NA	1
Radiobacillus	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Roseburia	0.767510413901319	0.00699300699300699	2.15533603746506	0.0022719437797193	0.235804958467418	0.627447066872834	nosig	NA	1
Ruminococcus	-0.623324098122035	0.959129759129759	0.0181226338492949	0.00303891468045701	1	0	nosig	NA	1
Ruthenibacterium	0.926722056354218	0.00466200466200466	2.33142729652074	0.00452566178272101	0.212995337995338	0.671629902218807	nosig	NA	1
Salicibibacter	-1.78993282468363	0.251613912866729	0.599265348464478	5.36375715546819e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Schleiferilactobacillus	-2.65507558201044	0.178258851330843	0.748948896322081	7.30917223764598e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Selenomonas	1.42848817425778	0.138863797671684	0.857410961754796	3.63620471922384e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Sporomusa	0.647830558792022	1	0	2.69396551724138e-06	1	0	nosig	NA	1
Sporosarcina	-0.12587637674451	0.878477078477078	0.0562695657802869	0.0101531386701673	1	0	nosig	NA	1
Staphylococcus	0.724771256933412	0.878477078477078	0.0562695657802869	0.0577178976224133	1	0	nosig	Staphylococcus	1
Staphylospora	7.9972270142923	0.381573905705021	0.418421332594266	4.49640287769784e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Streptococcus	0.00408293563255295	0.645376845376845	0.190186620130527	0.00203409585632869	0.837958213091428	0.0767776380240131	nosig	NA	1
Suicoccus	7.9972270142923	0.170903520230797	0.767248991690819	8.58795675868847e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Symbiobacterium	0.608111719001515	0.833514212953315	0.0790869902516101	9.52996568642082e-05	0.985724967580544	0.00624424299394986	nosig	NA	1
Syntrophobotulus	0.230114513932227	0.587095624221708	0.231291156521414	1.88029728422714e-05	0.788122721708102	0.103406151532207	nosig	NA	1
Syntrophomonas	0.0579278073877201	0.953857153061604	0.0205166591346477	2.71557401674238e-05	1	0	nosig	NA	1
Syntrophothermus	-0.033903448971387	0.95799832386793	0.0186352507706682	3.25741318598797e-05	1	0	nosig	NA	1
Tetragenococcus	7.9972270142923	0.381573905705021	0.418421332594266	4.23728813559322e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Thermaerobacter	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Thermanaeromonas	7.9972270142923	0.381573905705021	0.418421332594266	1.92604006163328e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Thermoactinomyces	7.9972270142923	0.381573905705021	0.418421332594266	2.13675213675214e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Thermoanaerobacterium	7.9972270142923	0.381573905705021	0.418421332594266	2e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Thermoclostridium	-0.116707031696853	1	0	2.55623721881391e-06	1	0	nosig	NA	1
Thermosediminibacter	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Tissierella	7.9972270142923	0.0764479298304189	1.11663427055773	9.87470054392818e-06	0.614103700066332	0.211758285920959	enriched	NA	1
Tumebacillus	-1.30851674287338	0.126685612922983	0.897272703056071	2.46452187909514e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Turicibacter	-0.76856275400067	0.278632478632479	0.554968261678223	0.000843625887226833	0.626569245403326	0.203030925891308	nosig	NA	1
Ureibacillus	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Vagococcus	7.9972270142923	0.0764479298304189	1.11663427055773	1.39804167958887e-05	0.614103700066332	0.211758285920959	enriched	NA	1
Veillonella	0.299966951930165	0.956284952863831	0.0194126777902544	8.28980115475601e-05	1	0	nosig	NA	1
Virgibacillus	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Weissella	0.730513691058471	0.712989487450741	0.146916873480241	5.15188844907065e-05	0.890932162951268	0.0501553626045607	nosig	NA	1
Fusobacterium	-4.7860344673006	0.5009042191737	0.300245310182837	1.16989526875054e-05	0.730860247936078	0.136165659092222	nosig	NA	1
Leptotrichia	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Pseudoleptotrichia	1.13965199032851	1	0	4.09836065573771e-06	1	0	nosig	NA	1
Gemmatimonas	1.50299930623181	0.0649572649572649	1.18737226946537	9.1613148934277e-05	0.614103700066332	0.211758285920959	enriched	NA	1
Gemmatirosa	-1.15114947090029	0.305004520647559	0.515693723677018	5.19298685557854e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Ignavibacterium	0.084956750705226	0.749558782745198	0.125194302747908	1.06951871657754e-05	0.914737011997896	0.0387037481793589	nosig	NA	1
Melioribacter	2.37290304788183	0.0933375471780229	1.02994361614688	2.6929610959996e-05	0.626569245403326	0.203030925891308	enriched	NA	1
Kiritimatiella	-1.27371668899368	0.214946955169527	0.667668702500632	1.02199688605434e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Leptospirillum	-0.282587203255194	1	0	3.00480769230769e-06	1	0	nosig	NA	1
Nitrospira	0.919271041102937	0.429536845063436	0.366999577068086	6.14201623295538e-05	0.681850464693396	0.166310859183959	nosig	NA	1
Thermodesulfovibrio	7.9972270142923	0.170903520230797	0.767248991690819	7.15974830416247e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Candidatus_Kuenenia	7.9972270142923	0.381573905705021	0.418421332594266	2.83446712018141e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Gemmata	7.9972270142923	0.381573905705021	0.418421332594266	2.83446712018141e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Limihaloglobus	1.09989824241528	0.945001830339073	0.0245673503210126	9.12145496514301e-06	1	0	nosig	NA	1
Pirellula	7.9972270142923	0.381573905705021	0.418421332594266	2.04248366013072e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Rubinisphaera	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Urbifossiella	7.9972270142923	0.381573905705021	0.418421332594266	2.76548672566372e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Achromobacter	1.83507594439667	0.482500424617946	0.316502300125059	4.29749132147689e-05	0.718308028725567	0.143689279311203	nosig	NA	1
Acidibrevibacterium	0.0356958662873416	0.90394632428869	0.0438573568668024	1.49224369828632e-05	1	0	nosig	NA	1
Acidihalobacter	0.110668611795165	0.798445998445998	0.0977544513100782	8.51752597058721e-05	0.955260269826554	0.019878284594772	nosig	NA	1
Acidiphilium	0.0407302524187471	1	0	2.75330396475771e-06	1	0	nosig	NA	1
Acidithiobacillus	0.0374559191538363	0.5009042191737	0.300245310182837	1.97489007790776e-05	0.730860247936078	0.136165659092222	nosig	NA	1
Acidovorax	-0.805040751051823	0.432802483745193	0.363710255586939	7.5859624246721e-06	0.681850464693396	0.166310859183959	nosig	NA	1
Acinetobacter	2.30678213186213	0.0104118104118104	1.98247374853958	0.00042921225519766	0.292732054270516	0.533529719552536	enriched	NA	1
Aeromonas	2.34595106902449	0.148010694023782	0.829706904958202	3.45379726077676e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Afipia	-8.79694971572153	0.0324742023051656	1.48846150811389	0	0.474772837701521	0.323514135492052	depleted	NA	1
Alcaligenes	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Alcanivorax	-8.79694971572153	0.170903520230797	0.767248991690819	0	0.626569245403326	0.203030925891308	nosig	NA	1
Altererythrobacter	7.9972270142923	0.0324742023051656	1.48846150811389	1.42497066597185e-05	0.474772837701521	0.323514135492052	enriched	NA	1
Anaeromyxobacter	-2.11506702701406	0.00953795235813348	2.02054485118831	1.56458030393585e-05	0.292732054270516	0.533529719552536	depleted	NA	1
Anaplasma	-0.919448398739875	0.700128127015315	0.154822474608919	4.11341646401407e-06	0.880705864268641	0.0551691118536365	nosig	NA	1
Aquabacterium	1.12941890804748	0.589744362208388	0.229336202156636	8.21210981934563e-06	0.788122721708102	0.103406151532207	nosig	NA	1
Aquella	7.9972270142923	0.381573905705021	0.418421332594266	3.75375375375375e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Aquicella	-1.94857280812754	0.214338459316668	0.668899895358474	1.61290322580645e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Aquirhabdus	-8.79694971572153	0.381573905705021	0.418421332594266	0	0.626569245403326	0.203030925891308	nosig	NA	1
Arenimonas	7.9972270142923	0.381573905705021	0.418421332594266	3.05623471882641e-06	0.626569245403326	0.203030925891308	nosig	NA	1
Arsenophonus	2.3426296319941	0.165199926439324	0.781990150399431	2.20631513115411e-05	0.626569245403326	0.203030925891308	nosig	NA	1
Aurantiacibacter	0.0849889423173801	1	0	3.03398058252427e-06	1	0	nosig	NA	1
