log2foldChange	pValues	logP	baseMean	FDR	logFDR	group	label	bar
Trichodesmium	1.1480710972276	0.0649572649572649	1.18737226946537	0.000760102862225867	0.664219114219114	0.177688630874875	enriched	NA	1
Deferribacter	6.36546913894188	0.170903520230797	0.767248991690819	6.34847747189519e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Denitrovibrio	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Flexistipes	-0.558407115549855	0.700734401560216	0.154446560912268	1.19383984472976e-05	0.877496232584415	0.0567547394448302	nosig	NA	1
Geovibrio	-1.1167687076208	0.482500424617946	0.316502300125059	4.33208955223881e-06	0.737520302063241	0.132226020159725	nosig	NA	1
Deinococcus	-1.77667015729589	0.482500424617946	0.316502300125059	9.64601720100865e-06	0.737520302063241	0.132226020159725	nosig	NA	1
Meiothermus	0.625345533945822	0.0498834498834499	1.30204351883553	0.00121723547951996	0.664219114219114	0.177688630874875	nosig	NA	1
Truepera	-1.94264680659006	0.565563097938799	0.247518935286804	6.43997513293299e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Dictyoglomus	-1.02931785708197	0.197034536921947	0.705457642467897	1.40402854223067e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Elusimicrobium	-0.390356848463769	0.522115879250881	0.28223309827336	2.82953956022505e-05	0.77222999291362	0.112253334667523	nosig	NA	1
Fibrobacter	-0.816987729775447	0.336989353077012	0.472383820116633	1.77797566585865e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Absiella	-0.669296030429934	0.382284382284382	0.417613444137026	0.000154117259871092	0.664219114219114	0.177688630874875	nosig	NA	1
Acetilactobacillus	1.92605683388866	0.0244956925616083	1.61091027731674	2.37338088800073e-05	0.664219114219114	0.177688630874875	enriched	NA	1
Acetivibrio	0.445763497171903	0.461920478323797	0.335432783746352	5.43802803032754e-05	0.736318193658346	0.132934468424824	nosig	NA	1
Acetoanaerobium	6.36546913894188	0.381573905705021	0.418421332594266	2.21631205673759e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Acetobacterium	-0.602858748883922	0.082983682983683	1.08100729421185	0.000266042610439176	0.664219114219114	0.177688630874875	nosig	NA	1
Acetohalobium	0.977959668857405	0.70907308568472	0.14930899884552	4.28908480204748e-05	0.882088764131018	0.0544877098425509	nosig	NA	1
Acidaminococcus	6.36546913894188	0.381573905705021	0.418421332594266	1.82215743440233e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Aerococcus	-1.26968784442633	0.251153223814841	0.60006124284383	5.37634408602151e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Alicyclobacillus	-7.00201605283607	0.170903520230797	0.767248991690819	0	0.664219114219114	0.177688630874875	nosig	NA	1
Alkaliphilus	-1.33042619273931	0.400160495495669	0.397765787851423	1.01848155484635e-05	0.686545124813532	0.16333091244987	nosig	NA	1
Aminipila	0.0619445600641887	0.878477078477078	0.0562695657802869	0.00100813325195439	0.994367377103533	0.00245313233134061	nosig	NA	1
Ammonifex	0.445283786146964	1	0	3.53107344632768e-06	1	0	nosig	NA	1
Amylolactobacillus	-1.77724578081138	0.261555673671613	0.582435854808602	1.18415764095805e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Anaerobutyricum	0.522544819087331	0.104895104895105	0.979244778409381	0.000650001593348763	0.664219114219114	0.177688630874875	nosig	NA	1
Anaerococcus	0.765436098732179	0.589744362208388	0.229336202156636	7.53494575584168e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Anaerocolumna	-1.73082281456086	0.959129759129759	0.0181226338492947	0.000777750315782692	1	0	nosig	NA	1
Anaerostipes	1.81233708368512	0.00295260295260295	2.52979495028758	0.0399979136770848	0.513014763014763	0.289870137025425	enriched	Anaerostipes	1
Anaerotignum	-0.405403194977135	0.798445998445998	0.0977544513100782	0.0108031916280327	0.955111822581702	0.0199457791102951	nosig	Anaerotignum	1
Aneurinibacillus	1.09476025205892	0.537093978442642	0.269949716631748	5.06588202578028e-06	0.78278382710852	0.106358155765805	nosig	NA	1
Anoxybacillus	0.888810140983162	1	0	3.43406593406593e-06	1	0	nosig	NA	1
Anoxybacter	6.36546913894188	0.381573905705021	0.418421332594266	2.77161862527716e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Bacillus	-0.681829028925824	0.0281274281274281	1.55086997637122	0.000691530845807062	0.664219114219114	0.177688630874875	nosig	NA	1
Biomaibacter	-7.00201605283607	0.170903520230797	0.767248991690819	0	0.664219114219114	0.177688630874875	nosig	NA	1
Blautia	-0.230050201416414	0.720901320901321	0.142124178721646	0.00191155575254783	0.882088764131018	0.0544877098425509	nosig	NA	1
Bombilactobacillus	0.475221315923751	0.949094251818098	0.0226906568962369	1.48226483131653e-05	1	0	nosig	NA	1
Brevibacillus	-1.21624527023467	0.183232976928822	0.736996362494681	7.91999437428209e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Butyrivibrio	-1.10088181441848	0.00295260295260295	2.52979495028758	0.000210870095917223	0.513014763014763	0.289870137025425	depleted	NA	1
Caldicellulosiruptor	1.47774319885643	0.451913458279073	0.344944724901804	2.04502993308906e-05	0.723686298396211	0.140449649824201	nosig	NA	1
Caloramator	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Candidatus_Arthromitus	-2.14557033877842	0.214338459316668	0.668899895358474	1.97784810126582e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Candidatus_Formimonas	-0.602931798170628	0.465531299255107	0.33205111460355	1.88298471293007e-05	0.737520302063241	0.132226020159725	nosig	NA	1
Caproiciproducens	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Carnobacterium	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Cellulosilyticum	-0.335715012432469	0.234498834498834	0.629859311464816	0.000950385935308602	0.664219114219114	0.177688630874875	nosig	NA	1
Christensenella	0.090405304246822	0.505361305361305	0.296398014318375	0.00088477727487799	0.753704092759887	0.122799126418261	nosig	NA	1
Clostridioides	-1.00169712265578	0.0649572649572649	1.18737226946537	0.000384789580226052	0.664219114219114	0.177688630874875	depleted	NA	1
Clostridium	-0.520992444334217	0.160528360528361	0.794448229720785	0.00713085828838215	0.664219114219114	0.177688630874875	nosig	NA	1
Cohnella	1.20369023065744	0.305004520647559	0.515693723677018	1.3571798367373e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Cytobacillus	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Dehalobacter	-0.181741299178085	0.945001830339073	0.0245673503210126	5.11481557183736e-06	1	0	nosig	NA	1
Dehalobacterium	0.00272059462687366	1	0	0.000149044199063986	1	0	nosig	NA	1
Desulfitobacterium	-0.796407855157586	0.77233744129278	0.112192910969339	1.60018648115566e-05	0.935147250345788	0.0291199987771989	nosig	NA	1
Desulfoscipio	-0.760818536687163	0.432802483745193	0.363710255586939	1.07592362286452e-05	0.710770453826009	0.148270633774762	nosig	NA	1
Desulfosporosinus	-0.190049444272376	1	0	2.02656771445947e-05	1	0	nosig	NA	1
Desulfotomaculum	-2.61607436130848	0.0354885841222527	1.44991132722775	9.15468925317424e-06	0.664219114219114	0.177688630874875	depleted	NA	1
Dialister	-1.1424650933586	0.316997508681253	0.498944150937567	0.000110567176717447	0.664219114219114	0.177688630874875	nosig	NA	1
Dolosigranulum	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Enterococcus	-0.166356185618551	1	0	2.57091477951881e-05	1	0	nosig	NA	1
Erysipelothrix	-0.0584067744584073	0.432309552266298	0.364205168235236	2.4041384497661e-05	0.710770453826009	0.148270633774762	nosig	NA	1
Ethanoligenens	-2.32192809488736	1	0	2.03252032520325e-06	1	0	nosig	NA	1
Eubacterium	0.660516851221134	0.234498834498834	0.629859311464816	0.0027545130199512	0.664219114219114	0.177688630874875	nosig	NA	1
Evansella	1.91776442178788	0.141189357353308	0.850198038531582	0.000312387905687443	0.664219114219114	0.177688630874875	nosig	NA	1
Exiguobacterium	6.36546913894188	0.381573905705021	0.418421332594266	3.65497076023392e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Faecalibacterium	0.180077918984193	0.441802641802642	0.354771691549963	0.0020777550513996	0.710770453826009	0.148270633774762	nosig	NA	1
Faecalibaculum	1.32166238445942	0.720901320901321	0.142124178721646	0.0439820201217742	0.882088764131018	0.0544877098425509	nosig	Faecalibaculum	1
Faecalitalea	-7.00201605283607	0.170903520230797	0.767248991690819	0	0.664219114219114	0.177688630874875	nosig	NA	1
Fastidiosipila	0.126596450430329	0.247647846102897	0.606165444906215	0.000506789019320495	0.664219114219114	0.177688630874875	nosig	NA	1
Filifactor	-2.78345685403791	0.269699624390875	0.569119658386129	2.79017857142857e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Finegoldia	2.19145175842905	0.589744362208388	0.229336202156636	9.92967151239574e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Flavonifractor	0.209566406475265	0.328205128205128	0.483854637378631	0.0100797599987089	0.664219114219114	0.177688630874875	nosig	Flavonifractor	1
Flintibacter	-0.706712025909384	0.160528360528361	0.794448229720785	0.00165087373098079	0.664219114219114	0.177688630874875	nosig	NA	1
Fructilactobacillus	0.41527724779477	0.779136211165348	0.10838661089447	3.39014550170594e-05	0.940103588124855	0.0268242897275679	nosig	NA	1
Furfurilactobacillus	-0.130022919095229	0.700128127015315	0.154822474608919	4.09836065573771e-06	0.877496232584415	0.0567547394448302	nosig	NA	1
Gemella	-1.38604054690678	0.305004520647559	0.515693723677018	5.5341280972417e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Geobacillus	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Gottschalkia	0.718597666252083	0.956968442635376	0.0191023834512558	5.83813171294047e-05	1	0	nosig	NA	1
Gudongella	-0.915687116342393	0.150120822241923	0.823559065534255	2.24681916337918e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Halobacillus	6.36546913894188	0.170903520230797	0.767248991690819	8.17619992782389e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Halobacteroides	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Halocella	0.48333069177182	0.506864838232507	0.295107835214262	1.9507030273255e-05	0.754327757112617	0.12243991119026	nosig	NA	1
Halothermothrix	1.15441842026086	0.407774760622591	0.389579658551885	8.35565214538859e-06	0.686545124813532	0.16333091244987	nosig	NA	1
Heliomicrobium	0.795461243476351	0.643428843563621	0.191499474488224	4.842723727422e-06	0.851113676540621	0.0700124307529601	nosig	NA	1
Heliorestis	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Herbinix	-1.1567087283916	1	0	1.72824041506651e-05	1	0	nosig	NA	1
Hungatella	-1.14737297873933	0.52273349255784	0.28171967291342	6.45070569721409e-06	0.77222999291362	0.112253334667523	nosig	NA	1
Intestinibaculum	6.36546913894188	0.381573905705021	0.418421332594266	1.86011904761905e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Jeotgalibaca	-0.436306116032495	1	0	3.04878048780488e-06	1	0	nosig	NA	1
Jeotgalicoccus	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Kyrpidia	1.0928389387888	0.589744362208388	0.229336202156636	9.11510012628541e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Laceyella	2.74389921818923	0.0847449524226576	1.07188615979473	1.23685079934735e-05	0.664219114219114	0.177688630874875	enriched	NA	1
Lachnoanaerobaculum	0.731951364093186	0.441802641802642	0.354771691549963	0.000325007966130755	0.710770453826009	0.148270633774762	nosig	NA	1
Lachnoclostridium	0.534496594587007	0.104895104895105	0.979244778409381	0.0450184955571045	0.664219114219114	0.177688630874875	nosig	Lachnoclostridium	1
Lachnospira	0.419600156803728	0.505361305361305	0.296398014318375	0.00253880507868958	0.753704092759887	0.122799126418261	nosig	NA	1
Lacticaseibacillus	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Lactiplantibacillus	-2.03821183538748	0.505361305361305	0.296398014318375	2.87224888369334e-05	0.753704092759887	0.122799126418261	nosig	NA	1
Lactobacillus	-0.488211669907474	0.234498834498834	0.629859311464816	0.0252991809345721	0.664219114219114	0.177688630874875	nosig	Lactobacillus	1
Lactococcus	-0.737297718128192	0.388323228978925	0.410806629758795	1.46592279132966e-05	0.673029037756491	0.171966197788864	nosig	NA	1
Latilactobacillus	-1.45648217979308	0.145463833483964	0.8372449714257	1.07759940343112e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Lentibacillus	6.36546913894188	0.170903520230797	0.767248991690819	5.41166107539779e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Lentilactobacillus	6.36546913894188	0.381573905705021	0.418421332594266	2.03252032520325e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Leuconostoc	6.36546913894188	0.170903520230797	0.767248991690819	9.48624855417042e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Levilactobacillus	6.36546913894188	0.381573905705021	0.418421332594266	1.92604006163328e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Ligilactobacillus	0.860176169873972	0.878477078477078	0.0562695657802869	0.000383632747603481	0.994367377103533	0.00245313233134061	nosig	NA	1
Limosilactobacillus	0.0574249299991442	0.720901320901321	0.142124178721646	0.000337280477313219	0.882088764131018	0.0544877098425509	nosig	NA	1
Lysinibacillus	-1.1795992686484	0.225114315064885	0.647596887247304	5.36480686695279e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Mageeibacillus	-2.19002466633235	0.0235441024125528	1.62811786180252	7.86560678842291e-06	0.664219114219114	0.177688630874875	depleted	NA	1
Mahella	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Mediterraneibacter	-0.998722818346924	0.160528360528361	0.794448229720785	5.45646447318268e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Megamonas	0.674125268888019	0.833514212953315	0.0790869902516101	0.000464962367796921	0.970036445901529	0.0132119482527539	nosig	NA	1
Megasphaera	-2.08105095279836	0.0235441024125528	1.62811786180252	8.43357989562985e-06	0.664219114219114	0.177688630874875	depleted	NA	1
Methylomusa	0.0959057129745808	1	0	2.77161862527716e-06	1	0	nosig	NA	1
Mogibacterium	-0.992713841241829	0.082983682983683	1.08100729421185	0.000235814401350486	0.664219114219114	0.177688630874875	nosig	NA	1
Murdochiella	0.290095257326873	0.958091128226702	0.0185931813141525	6.53704397837213e-05	1	0	nosig	NA	1
Natranaerobius	2.59375593191446	0.488142933739699	0.311452993068265	1.56552970209766e-05	0.737520302063241	0.132226020159725	nosig	NA	1
Novibacillus	-0.68027612567661	0.268735937393746	0.570674252553876	9.86659002231155e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Oenococcus	0.721834880623543	0.945001830339073	0.0245673503210126	6.58250389544313e-06	1	0	nosig	NA	1
Oscillibacter	0.151082886053878	0.645376845376845	0.190186620130527	0.00487752269041341	0.851113676540621	0.0700124307529601	nosig	NA	1
Paenibacillus	-0.578472429817486	0.328205128205128	0.483854637378631	0.000890040759744334	0.664219114219114	0.177688630874875	nosig	NA	1
Paraclostridium	1.53593679534938	0.712381604209866	0.147287303825999	8.86387720929403e-05	0.882088764131018	0.0544877098425509	nosig	NA	1
Parvimonas	-0.135131872247138	0.90394632428869	0.0438573568668024	8.7504029658285e-06	1	0	nosig	NA	1
Pediococcus	1.55375173460321	0.183232976928822	0.736996362494681	1.68464903408132e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Pelosinus	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Peptoclostridium	0.13385035914742	1	0	1.21090967950316e-05	1	0	nosig	NA	1
Peptoniphilus	-0.813706788609862	0.410939240176157	0.386222386413241	1.39546881730863e-05	0.686545124813532	0.16333091244987	nosig	NA	1
Peribacillus	6.36546913894188	0.381573905705021	0.418421332594266	4.12541254125413e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Petrocella	0.505332209704127	0.160528360528361	0.794448229720785	0.000944199478545331	0.664219114219114	0.177688630874875	nosig	NA	1
Phascolarctobacterium	0.118661492376227	0.672143970444527	0.172537692909302	0.000111684759101976	0.877467691047944	0.0567688655834114	nosig	NA	1
Planococcus	1.81347303122056	1	0	8.5812356979405e-06	1	0	nosig	NA	1
Pseudobutyrivibrio	-0.0637275374025899	0.674198197150507	0.171212413144969	0.00018771745329572	0.877467691047944	0.0567688655834114	nosig	NA	1
Pseudoclostridium	-0.0675006997946234	1	0	0.000266346199019727	1	0	nosig	NA	1
Psychrobacillus	-7.00201605283607	0.170903520230797	0.767248991690819	0	0.664219114219114	0.177688630874875	nosig	NA	1
Radiobacillus	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Roseburia	0.450319957777362	0.0649572649572649	1.18737226946537	0.00182353346897467	0.664219114219114	0.177688630874875	nosig	NA	1
Ruminococcus	1.23347302804767	0.104895104895105	0.979244778409381	0.0110070296914373	0.664219114219114	0.177688630874875	nosig	NA	1
Ruthenibacterium	0.249462718835537	0.441802641802642	0.354771691549963	0.00283013217772532	0.710770453826009	0.148270633774762	nosig	NA	1
Salicibibacter	-1.52636841031262	0.251613912866729	0.599265348464478	6.43887362637363e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Salinicoccus	6.36546913894188	0.381573905705021	0.418421332594266	3.93081761006289e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Schleiferilactobacillus	-1.23877618411103	0.476087344441214	0.322313362974969	1.95081819519779e-05	0.737520302063241	0.132226020159725	nosig	NA	1
Selenomonas	-2.06061800425394	0.214338459316668	0.668899895358474	3.23834196891192e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Sporomusa	1.32430670150783	0.488142933739699	0.311452993068265	4.30557979868505e-06	0.737520302063241	0.132226020159725	nosig	NA	1
Sporosarcina	-0.466022347913663	0.104895104895105	0.979244778409381	0.00802058743439268	0.664219114219114	0.177688630874875	nosig	NA	1
Staphylococcus	-0.991745414010585	0.104895104895105	0.979244778409381	0.0175625469195329	0.664219114219114	0.177688630874875	nosig	Staphylococcus	1
Streptococcus	-0.768205448574847	0.194871794871795	0.710251014745708	0.00119093880448527	0.664219114219114	0.177688630874875	nosig	NA	1
Symbiobacterium	0.465089489747903	0.344207338785014	0.463179874392368	8.63052780117278e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Syntrophobotulus	-7.00201605283607	0.0324742023051656	1.48846150811389	0	0.664219114219114	0.177688630874875	depleted	NA	1
Syntrophomonas	-1.87697671304308	0.180008443727484	0.744707122795331	7.10227272727273e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Syntrophothermus	-1.05864330614348	0.131130502869651	0.882296273320574	1.60101505321451e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Thermacetogenium	6.36546913894188	0.170903520230797	0.767248991690819	5.73689879642205e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Thermaerobacter	-0.232977171977614	1	0	3.65497076023392e-06	1	0	nosig	NA	1
Thermoactinomyces	6.36546913894188	0.381573905705021	0.418421332594266	3.53107344632768e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Thermoanaerobacterium	6.36546913894188	0.381573905705021	0.418421332594266	2.03252032520325e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Thermoclostridium	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Thermosediminibacter	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Tumebacillus	-1.13773717607923	0.126685612922983	0.897272703056071	2.77422991352446e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Turicibacter	-0.402383476717375	0.441802641802642	0.354771691549963	0.0010873787563952	0.710770453826009	0.148270633774762	nosig	NA	1
Ureibacillus	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Veillonella	-2.40953963026967	0.537248756159373	0.269824581315804	1.26736397673855e-05	0.78278382710852	0.106358155765805	nosig	NA	1
Virgibacillus	3.95141598673612	0.488142933739699	0.311452993068265	5.46262626262626e-05	0.737520302063241	0.132226020159725	nosig	NA	1
Weissella	-0.858779548394558	0.112238111906329	0.949859647713478	1.71214883212207e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Fusobacterium	-5.7867901263108	0.091125993228696	1.04035772505102	5.84641329025498e-06	0.664219114219114	0.177688630874875	depleted	NA	1
Leptotrichia	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Pseudoleptotrichia	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Gemmatimonas	-1.26384995425874	0.150120822241923	0.823559065534255	1.3460251980768e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Gemmatirosa	-2.50444426527667	0.0847449524226576	1.07188615979473	2.03252032520325e-06	0.664219114219114	0.177688630874875	depleted	NA	1
Ignavibacterium	0.254852875942008	1	0	1.20318447361748e-05	1	0	nosig	NA	1
Melioribacter	0.1871338798053	0.836045800136713	0.0777699304535564	5.9189953148822e-06	0.970036445901529	0.0132119482527539	nosig	NA	1
Kiritimatiella	-1.24821691954437	0.207391400036651	0.68320925659724	1.0402213615639e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Leptospirillum	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Nitrospira	-1.1213302794926	0.117917360051742	0.928422252414084	1.49289324593107e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Bremerella	6.36546913894188	0.381573905705021	0.418421332594266	2.8604118993135e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Gemmata	6.36546913894188	0.381573905705021	0.418421332594266	3.60230547550432e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Limihaloglobus	-7.00201605283607	0.170903520230797	0.767248991690819	0	0.664219114219114	0.177688630874875	nosig	NA	1
Limnoglobus	6.36546913894188	0.381573905705021	0.418421332594266	4.23728813559322e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Paludisphaera	6.36546913894188	0.170903520230797	0.767248991690819	8.8905902149942e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Pirellula	6.36546913894188	0.381573905705021	0.418421332594266	2.03915171288744e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Planctomyces	6.36546913894188	0.381573905705021	0.418421332594266	3.64431486880466e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Poriferisphaera	6.36546913894188	0.381573905705021	0.418421332594266	2.59336099585062e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Rubinisphaera	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Sedimentisphaera	6.36546913894188	0.381573905705021	0.418421332594266	1.92604006163328e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Achromobacter	-1.24807833359029	0.589744362208388	0.229336202156636	5.0709939148073e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Acidibrevibacterium	-1.25901442948862	0.406552852098087	0.390882987874303	6.08265407931664e-06	0.686545124813532	0.16333091244987	nosig	NA	1
Acidihalobacter	-0.434472817725144	0.278632478632479	0.554968261678223	5.83726680681019e-05	0.664219114219114	0.177688630874875	nosig	NA	1
Acidiphilium	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Acidithiobacillus	-1.51769096262202	0.10294668535008	0.987387632118744	6.72043010752688e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Acidovorax	0.77919755439729	0.583279284002066	0.234123447885699	2.2746466275097e-05	0.802138521541959	0.0957506267949533	nosig	NA	1
Acinetobacter	-0.147416312148766	0.599241515835671	0.222398106066666	7.8322179966388e-05	0.810258469855626	0.0913764204718278	nosig	NA	1
Aeromonas	-0.602618844968152	0.836045800136713	0.0777699304535564	4.47392657520325e-06	0.970036445901529	0.0132119482527539	nosig	NA	1
Afipia	-1.58783168592907	0.251613912866729	0.599265348464478	5.76244947105874e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Ahniella	6.36546913894188	0.170903520230797	0.767248991690819	5.05744255744256e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Alcaligenes	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Alcanivorax	-1.28863440640618	0.589744362208388	0.229336202156636	2.49003984063745e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Altererythrobacter	6.36546913894188	0.381573905705021	0.418421332594266	2.67665952890792e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Anaeromyxobacter	-1.1476042520898	0.039979602946257	1.39816152335212	3.05937824179591e-05	0.664219114219114	0.177688630874875	depleted	NA	1
Anaplasma	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Aquabacterium	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Aquicella	-0.253824784300963	0.749558782745198	0.125194302747908	5.22129583540733e-06	0.909150705074891	0.0413641201251841	nosig	NA	1
Aquirhabdus	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Arenimonas	6.36546913894188	0.381573905705021	0.418421332594266	2.70562770562771e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Aromatoleum	6.36546913894188	0.170903520230797	0.767248991690819	7.76139524727283e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Arsenophonus	1.19032376767176	0.565563097938799	0.247518935286804	9.92633468354028e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Aurantiacibacter	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Aureimonas	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Azoarcus	6.36546913894188	0.381573905705021	0.418421332594266	2.03915171288744e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Azospira	-0.128008163021424	0.866373292058218	0.0622949442988505	1.3148353167737e-05	0.994367377103533	0.00245313233134061	nosig	NA	1
Azospirillum	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Bartonella	0.554395835009579	0.700128127015315	0.154822474608919	5.96972971792857e-06	0.877496232584415	0.0567547394448302	nosig	NA	1
Basfia	6.36546913894188	0.381573905705021	0.418421332594266	2.96912114014252e-06	0.664219114219114	0.177688630874875	nosig	NA	1
Basilea	0.250470433074756	0.700128127015315	0.154822474608919	6.11246943765281e-06	0.877496232584415	0.0567547394448302	nosig	NA	1
Bdellovibrio	1.03401027810633	0.589744362208388	0.229336202156636	6.70061645671402e-06	0.802138521541959	0.0957506267949533	nosig	NA	1
Beggiatoa	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Bibersteinia	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Blastochloris	-7.00201605283607	0.381573905705021	0.418421332594266	0	0.664219114219114	0.177688630874875	nosig	NA	1
Bombella	-0.108233170310871	0.700128127015315	0.154822474608919	4.13907284768212e-06	0.877496232584415	0.0567547394448302	nosig	NA	1
